Smiles,Property
CC(=O)Oc1c(C)cc(Cl)cc1C(=O)Nc1ccc([N+](=O)[O-])cc1Cl,1
Cc1ccsc1C(=O)Nc1ccc2c(c1)OCCO2,1
O=C(OCCN1C(=O)c2cccc3c(N4CCOCC4)ccc(c23)C1=O)c1ccccc1Cl,1
O=C(Nc1cccc(O)c1)c1noc2c1CCCCC2,1
CC(=O)c1sc(NC(=O)C2COc3ccccc3O2)nc1C,1
O=C1CCC(=O)N1c1ccc(-c2nc3ccccc3s2)cc1,1
Cc1ccc(C(=O)CSc2cnc3ccccc3n2)cc1C,1
CCCCOc1ccc(-c2cc(C(=O)NNC(=S)NCC)c3ccccc3n2)cc1,1
NC(=S)n1[nH]c(-c2ccc([N+](=O)[O-])cc2)c(/N=N/c2ccc(Cl)cc2)c1=O,1
O=[N+]([O-])c1ccc2nc(-c3ccc(OC(F)F)cc3)cn2c1,1
COC(=O)c1cn[nH]c1NC(=S)Nc1ccc(C)cc1Cl,1
O=C(CCl)Nc1cc(SCC(O)CO)cc([N+](=O)[O-])c1,1
O=C(Nc1ccc(Br)cc1)c1ccc(F)c(S(=O)(=O)NCc2cccs2)c1,1
CN1CCN(c2ccc(-c3ccc4ccccc4n3)cc2)CC1,1
CC(C)Cn1c(N)c(C(=O)COC(=O)CC23CC4CC(CC(C4)C2)C3)c(=O)n(C)c1=O,1
COc1ccc(NC(=O)CSc2ncccc2C(=O)OC(C)C)cc1OC,1
COC(=O)c1ccc2nc(-c3ccc4c(c3)OCO4)cn2c1,1
NNC(=O)c1cccc(COc2ccc(Br)cc2)c1,1
Cc1ccc(C(=O)Nc2nnc(SCC(=O)N3CCCc4ccccc43)s2)cc1,1
CC(=O)c1c(C)[nH]c(C(=O)OCC(=O)Nc2ccc(Cl)cc2[N+](=O)[O-])c1C,1
C=CCn1c(C)cc(C(=O)COc2ccc(C)nc2[N+](=O)[O-])c1C,1
Cc1ccc(Oc2ccc(C(=O)NCc3ccncc3)cc2)cc1,1
O=C(Nc1cccc(S(=O)(=O)Nc2ccc(Cl)cc2)c1)c1ccc2c(c1)OCCO2,1
O=C1C=C(NC2=CC3OC(c4ccccc4)OCC3OC2=O)CCC1,1
Cc1ccc(N(C(=O)CCl)C(C(=O)NC2CCCCC2)c2cccnc2)cc1C,1
CC(=O)N1CCc2c(sc(NC(=O)c3ccc([N+](=O)[O-])o3)c2C#N)C1,1
Cc1cc(C(=O)COC(=O)c2cccn2C)c(C)n1Cc1ccco1,1
CCOC(=O)c1sc2nc(CC(=O)OC)nc(NCc3ccc(Cl)cc3)c2c1C,1
COC(=O)c1ccc2nc(NC(=O)C(C)(C)C)sc2c1,1
O=C(O)c1cccc(NC(=S)N/N=C/c2cccc(O)c2)c1,1
N#Cc1ccccc1NC(=O)C1S/C(=N\c2ccccc2)C(C(=O)Nc2ccc(Cl)cc2)=C1N,1
Cc1cnc(NC(=O)c2ccc(OCC3CCCO3)cc2)s1,1
CC(C)C(NC(=O)c1ccc(C(C)(C)C)cc1)C(=O)Nc1cccc(S(N)(=O)=O)c1,1
Cc1cc(C(=O)OCC(=O)Nc2cccc(S(=O)(=O)N(C)C)c2)c2ccccc2n1,1
Cc1ccc(OCC(=O)c2cc(C)n(Cc3cccs3)c2C)c([N+](=O)[O-])n1,1
CCC(=O)Nc1cc2nn(-c3ccc(C)cc3)nc2cc1C,1
Nc1ccc2nc(-c3ccccc3)sc2c1,1
Cn1nc(-c2ccc(Cl)cc2)nc2c(=O)n(C)c(=O)nc1-2,1
COc1ccc(/C=N/NC(=S)Nc2cccc(C(=O)O)c2)cc1,1
O=C1CCCCC1Sc1nnc(-c2ccc3c(c2)OCO3)o1,1
Cc1ccc(C(=O)Nc2ccc3nccnc3c2)cc1,1
NC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccccc3)CC2)c([N+](=O)[O-])c1,1
CNc1nc2cc([N+](=O)[O-])c([N+](=O)[O-])cc2nc1NC,1
O=C(Oc1ccccc1N1C(=O)C2CCCCC2C1=O)c1ccccc1,1
COc1ccc(OCc2cccc(C(=O)Nn3cc([N+](=O)[O-])cn3)c2)cc1,1
O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1)c1ccc(OCC2CCCO2)cc1,1
O=C(Nc1cccc(S(=O)(=O)Nc2ccccc2Cl)c1)c1ccc(Cl)nc1,1
CCOC(=O)c1sc(NC(=O)c2cc3c(s2)CCC(C)C3)nc1C,1
COc1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2O)cc1,1
Cc1csc(NC(=O)c2ccc(OCC3CCCO3)cc2)n1,1
Cc1cc(C(=O)CSc2nnc(N)s2)c(C)n1Cc1cccs1,1
O=C(Nc1ccc(N2CCOCC2)cc1)c1cn2ccccc2n1,1
Cc1ccc(OCc2nc(-c3cccs3)no2)c([N+](=O)[O-])c1,1
O=C(c1cc2nc(-c3ccc(F)cc3)cc(C(F)(F)F)n2n1)N1CCCCC1c1cccnc1,1
O=C(O)c1cccc(-c2nnn(Cc3ccccc3Cl)n2)c1,1
Cc1ccc(NC(=O)CN(C)CC(=O)Nc2cccc(F)c2)cc1[N+](=O)[O-],1
CC(=O)c1ccc(N2CCN(C(=S)Nc3ccc(Oc4ccccc4)cc3)CC2)cc1,1
CC1CCC2C(=O)N(c3ccccc3OC(=O)c3ccccc3)C(=O)C2C1,1
COc1ccc2cc(-c3cc(C(=O)O)c4ccccc4n3)ccc2c1,1
Cc1cc(C(=O)COc2ccccc2C(N)=O)c(C)n1CC1CCCO1,1
CCC(C)N(CC(=O)Nc1cccc(C)c1C)C(=O)CCl,1
COc1ccc(NS(=O)(=O)c2cccc(NC(=O)c3ccc(S(=O)(=O)N4CCCCCC4)cc3)c2)cc1,1
CCn1c(SCC(=O)N2CCN(c3ccccc3)CC2)nnc1-c1c[nH]c2ccccc12,1
O=C(Nc1cccc(S(=O)(=O)Nc2ccc(Cl)cc2)c1)c1ccc(Cl)nc1,1
CC(=O)c1ccc(/N=N/c2ccc(C)cc2)cc1,1
O=C(CSCCO)Nc1ccc(C23CC4CC(CC(C4)C2)C3)cc1,1
CCCCOc1ncnc2c1[nH]c1ccc(OC)cc12,1
Clc1ccc2nc(-c3ccc4c(c3)OCO4)cn2c1,1
Cc1ccc(S(=O)(=O)C(C#N)c2nc3ccccc3nc2N2CCN(C)CC2)cc1C,1
Cn1c(/N=N/c2ccccc2)nc2ccccc21,1
Cc1sc2ncnc(NCC3COc4ccccc4O3)c2c1C,1
Cc1cc(C(=O)CSc2nc3ccccc3c(=O)n2C)c(C)n1CC1CCCO1,1
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ncc([N+](=O)[O-])s1,1
COC1=C(N)C(=O)c2nc(-c3nc(C(=O)O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O,1
CCOc1ccc(-c2noc(CCC(=O)O)n2)cc1,1
COc1cc(OC)cc(-c2cc3nc(C)c(CCC(=O)O)c(C)n3n2)c1,1
CCOC(=O)N1CCC(NC(=O)C2CCCN(Cc3nc(-c4cccc(Cl)c4)oc3C)C2)CC1,1
C=CCOC(=O)c1[nH]c2c(c1C)C(=O)CC(c1cc(OC)c(OC)c(OC)c1)C2,1
Cc1ccc(N2C(=O)c3ccccc3C2O)nc1,1
COc1ccc(NC(=O)c2cc3ccccn3n2)cc1,1
Cn1c(=O)oc2cc(S(=O)(=O)N3CCCC(C(=O)N4CC=C(c5ccccc5)CC4)C3)ccc21,1
O=C(NC1CC1)c1cc2c(s1)-c1ccccc1OC2,1
CCOC(=O)N1CCN(C(=O)C2CCCN(Cc3nc(-c4ccc(Cl)cc4)oc3C)C2)CC1,1
O=C(C1CCN(S(=O)(=O)c2cccc3cccnc23)CC1)N1CCN(c2ccc(Cl)cc2)CC1,1
COc1ccc(CNC(=O)c2cc3c(C)nc4ccccc4c3o2)c(OC)c1,1
Cc1oc(-c2ccc(Cl)cc2)nc1CN1CCCC(C(=O)N2CCN(C(=O)c3ccco3)CC2)C1,1
CCOC(=O)C1CCCCN1C(=O)CCc1c(C)nc2cc(-c3ccccc3)nn2c1C,1
O=C(Nc1ccc(CN2CCOCC2)cc1)c1cc2ccccn2n1,1
CC(=O)N1CCc2cc(C(=O)CN3CCN(c4cccc(Cl)c4)CC3)ccc21,1
CCC(=O)N1CCCc2cc(S(=O)(=O)N3CCN(c4ccccc4F)CC3)ccc21,1
CN(CC1CCCO1)S(=O)(=O)c1ccc(C(=O)Nc2nc3cc4c(cc3s2)OCO4)cc1,1
O=C(/C=C\Nc1ccccn1)c1ccc(Cl)cc1,1
O=C(/C=C\Nc1ccc2c(c1)OCO2)c1ccccn1,1
O=C(/C=C\Nc1ccccn1)c1ccccc1,1
CN[C@H]1C[C@H]2O[C@@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1
C/C(=N\NC(=O)c1ccccc1NC(=O)c1ccc(Cl)cc1)c1ccncc1,1
COc1ccc(/C=N/N=C(\N)c2nonc2N)cc1,1
CC(C)(C)c1ccc(/C=N/NC(=O)c2ccccn2)cc1,1
C(=N/Nc1ccc2ccccc2n1)\c1ccc2c(c1)OCO2,1
COc1ccc(/C(N)=N/OC(=O)c2ccco2)cc1,1
O=C(O)c1ccc(N/N=C/c2ccc3c(c2)OCO3)cc1,1
N/C(=N\N=C\c1cccc(O)c1)c1nonc1N,1
COc1ccc(/C=N/Nc2cc(OC)ncn2)cc1,1
COc1cc(N/N=C/c2ccc(N(C)C)cc2)ncn1,1
Cc1ccc(-c2nc(N/N=C/c3ccncc3)c3ccccc3n2)cc1,1
Cc1ccc(-c2nc(N/N=C/c3cccnc3)c3ccccc3n2)cc1,1
CCOc1ccc(N/C=C/C(=O)c2ccccc2)c([N+](=O)[O-])c1,1
CCOc1ccc(/C=N/Nc2ccccn2)cc1,1
O=C(N/N=C/c1ccc2c(c1)OCO2)c1ccccn1,1
O=c1c2c(nc3n1CCCCC3)sc1c(O)cccc12,1
N/C(=N\OC(=O)c1ccc(Cl)cc1)c1ccccn1,1
O=C(/C=C/Nc1ccccc1)c1ccccc1,1
COc1cc(/C=N\Nc2nc3ccccc3[nH]2)cc(OC)c1OC,1
O=C(/C=C\Nc1ccccc1Br)c1ccc2c(c1)OCO2,1
O=C(/C=C\Nc1ccc2c(c1)OCO2)c1cccs1,1
N/C(=N\OC(=O)c1ccc2ccccc2c1)c1ccccn1,1
N/C(=N\OC(=O)/C=C/c1ccccc1Cl)c1ccccn1,1
COc1cc(/C=N/NS(=O)(=O)c2ccc(C)cc2)ccc1OCc1cccc(C(=O)O)c1,1
N/C(=N\OC(=O)COc1ccc(Br)cc1Cl)c1ccccn1,1
CC1CCC/C=C/C2CC(O)CC2C(O)/C=C/C(=O)O1,1
O=c1oc(/C=C/c2ccccc2)nc2ccccc12,1
CN(C)c1ccc(/C=C/c2nc3ccccc3s2)cc1,1
O=S(=O)(C/C(=C/CO)S(=O)(=O)c1ccccc1)c1ccccc1,1
Cc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)cc1,1
C/C(=N/NC(=O)c1ccccn1)c1ccco1,1
CC(/C=N\NC(=O)Cn1c(C)nc2ccccc21)=C\c1ccccc1,1
CC(C)c1ccc(/C=C/C(=O)NC2=NCCS2)cc1,1
C/C(=N/NC(=O)c1cc(C2CC2)[nH]n1)c1cccs1,1
O=C1C=C(NCCN2CCOCC2)C(=O)c2cnccc21,1
O=c1[nH]c2ccc(Cl)cc2c(O)c1-c1ccccc1,1
O=C1C(Nc2ccc(O)cc2)=C/C(=N/S(=O)(=O)c2cccs2)c2ccccc21,1
O=C(NC(Nc1nc2ccc([N+](=O)[O-])cc2s1)(C(F)(F)F)C(F)(F)F)c1ccccc1,1
COc1ccccc1N/C=C/c1onc(C)c1[N+](=O)[O-],1
Clc1ccc(/C=C/c2nc3ccccc3[nH]2)cc1,1
C(=C/c1nc2ccccc2[nH]1)\c1ccccc1,1
Cn1c(/C=C/c2ccccc2)nc2ccccc21,1
CCOC(=O)Cc1csc(N/N=C/c2ccc(C(F)(F)F)cc2)n1,1
CCCOc1ccc(/C=C/C(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,1
O=C1Nc2ccccc2/C1=C/c1cnc[nH]1,1
C/C(=N\NC(=O)c1ccccc1O)c1cccs1,1
COc1ccc(/C=N/Nc2ncccc2[N+](=O)[O-])c(OC)c1,1
O=C(/C=C\Nc1ccc2c(c1)OCO2)c1ccc(Cl)s1,1
Cc1ccc(/C=C/c2nc3ccccc3[nH]2)o1,1
COc1ccc(/C=C/c2nc3ccccc3n2C)cc1,1
CCN(CC)c1ccc(/C=C/c2nc3ccccc3s2)cc1,1
COc1cccc(/C=C/c2ccc3ccccc3n2)c1OC(C)=O,1
COc1cc([N+](=O)[O-])ccc1N/C=C/C(=O)c1cccs1,1
O=C(Nc1nonc1NC(=O)c1cccs1)c1cccs1,1
CCOc1cccc(/C=C/c2ccc3ccccc3n2)c1OC(C)=O,1
Cc1nn(C)c(C)c1/C=C/C(=O)c1ccc(Cl)cc1Cl,1
CCn1nc(/C=C/c2ccccc2)nc2c(=O)n(C)c(=O)nc1-2,1
COc1ccc(/C=C\c2nc(=O)c3ccccc3o2)cc1,1
O=[N+]([O-])c1ccc(/C=C/c2ccc3ccccc3n2)cc1,1
Fc1ccccc1/C=C/c1ccc2ccccc2n1,1
N/C(=N\OC(=O)c1ccccc1)c1ccccn1,1
Cc1ccc(C(=O)n2c(=S)nc3ccccn32)cc1,1
C/C(=N/NC(=O)c1cc(C(C)C)[nH]n1)c1cccs1,1
Cn1cccc1/C=C1\CCc2ccccc2C1=O,1
O=C1CCC2S/C(=C/Nc3ccc(C(F)(F)F)cc3)C(=O)N12,1
C/C(=N\NC(=O)c1ccc(Cl)cc1)c1cccs1,1
CCN(CC)c1ccc(/C=C(\C#N)c2ccccn2)cc1,1
CC(=O)Nc1ccc(NC2=C/C(=N/S(=O)(=O)c3cccs3)c3ccccc3C2=O)cc1,1
N#C/C(=C\c1ccc(N2CCOCC2)o1)c1nc2ccccc2[nH]1,1
CN(C)/C=C/C(=O)c1cnc(-c2ccc(Cl)cc2)s1,1
O=C(COC(=O)c1cccs1)c1ccc2c(c1)OCCO2,1
CCN1CCN(/C=N/c2nc3c(s2)CCCC3)CC1,1
Clc1ccc(/C=C/c2nc3ccccc3[nH]2)c(Cl)c1,1
Cc1ccsc1/C=C/c1ccc2ccccc2n1,1
Cc1ccc(/C=C/c2nnc(-c3cccs3)o2)cc1,1
C/C(N)=C(/C#N)C(=O)CSc1nnc(-c2ccc3c(c2)OCO3)o1,1
CN(CCC#N)c1ccc(/C=C(\C#N)c2ccccn2)cc1,1
Cc1ccc2c(c1)Cc1nc3ccccc3nc1-2,1
Cc1ccc(/C=C/c2nc3ccccc3s2)s1,1
O=C(O)c1ccc2nc(-c3ccccc3)sc2c1,1
COc1ccc(Cl)cc1NC(=O)COC(=O)/C=C/c1c(C)nn(C2CCS(=O)(=O)C2)c1Cl,1
Fc1cccc(F)c1/C=C/c1ccc2ccccc2n1,1
Clc1ccc(-c2cn3nc4c(nc3n2)CCCC4)cc1,1
O=C(/C=C/c1ccc(Cl)cc1Cl)Nc1cccc(S(=O)(=O)NC2=NCCC2)c1,1
CN(C)c1ccc(/C=C(\C#N)c2ccccn2)cc1,1
Brc1ccc(-c2cn3nc4c(nc3n2)CCCC4)cc1,1
O=c1c2cc([N+](=O)[O-])ccc2[nH]c2c([N+](=O)[O-])cc([N+](=O)[O-])cc12,1
C[C@H]1CCC/C=C/C2C[C@H](O)CC2[C@H](O)/C=C/C(=O)O1,1
COc1ccc(C(=O)/C(C#N)=N/Nc2ccc([N+](=O)[O-])cc2)cc1,1
Cc1ccc(C(=O)/C=C2\NCC(C)NC2=O)cc1,1
C[C@H]1CCC[C@@H](O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1,1
Cc1ccc(C(=O)Nc2ccc(Cl)cn2)cc1,1
COC(=O)CCn1nnc(-c2ccc(C(C)C)cc2)n1,1
O=C(Nc1nc2c(s1)CCCC2)c1cccs1,1
COC(=O)c1cccc(NC(=O)CSc2nc3cccnc3n2C)c1,1
O=C(CSc1nnc(-c2c[nH]c3ccccc23)o1)N1c2ccccc2CCc2ccccc21,1
CC(C)c1ccc(NC(=O)c2csnn2)cc1,1
Cc1ccn2cc(C(=O)Nc3ccc4c(c3)OCCO4)nc2c1,1
CC1CCCCC1NS(=O)(=O)c1ccc(S(=O)(=O)NCc2ccncc2)cc1,1
CCOc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1ccccc1Cl,1
CCc1c(C)nc2ncnn2c1NCCc1ccc(OC)cc1,1
Cn1nc(CC(=O)Nc2cccc3ncccc23)c2ccccc2c1=O,1
CNc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1ccccc1,1
COc1ccc(C(=O)Nc2ccc(-c3ccc(C)o3)cc2)cc1S(=O)(=O)N1CCOCC1,1
FC(F)(F)c1ccc(N2CCN(c3cc(-c4ccccc4)nc4ncnn34)CC2)nc1,1
O=C(Nc1cccc(C(=O)O)c1)Nc1ccccc1Cl,1
O=C(CN1CCC(c2nc3ccccc3s2)CC1)NCc1cccs1,1
COc1cccc(NC(=O)Nc2cccc(C(=O)O)c2)c1,1
COc1cccc(NC(=O)Nc2nccc(C)n2)c1,1
CC(C)(C)NC(=O)COC(=O)c1snc(C(=O)NC2CCCCC2)c1N,1
CCOc1ccc(NC(=O)Nc2cccc(C(=O)O)c2)cc1,1
CN(C(=O)c1ccccc1)c1nc2ccccc2s1,1
CC(=O)N1CCN(c2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc2)CC1,1
O=C(Nc1ccc2c(c1)OCO2)N1CCN(Cc2ccco2)CC1,1
Clc1ccc(CSc2nnc(Cn3cnc4ccccc43)o2)cc1,1
Cc1ccc(NC(=O)N2CCc3ccccc32)cc1C,1
O=C(Nc1ccc(NC(=O)c2cccs2)cn1)c1ccco1,1
O=C(Nc1ccccc1)Nc1ccc(C(=O)N2CCCC2)cc1,1
CCn1nc(-c2ccccc2)nc2c(=O)n(C)c(=O)nc1-2,1
O=C(CSc1nnc(Cn2nnc3ccccc32)o1)N(Cc1ccc(F)cc1)c1ccccc1,1
CCOc1ccc2nc(-c3ccccc3)[nH]c2c1,1
Cc1ccc2cc(C#N)c(NCCNC(=O)C3CC3)nc2c1C,1
Cn1nc(C(C)(C)C)cc1C(=O)NCc1ccc(N2CCCC2=O)cc1,1
COc1ccccc1N1CCN(c2ccc(-c3ccccc3)nn2)CC1,1
CS(=O)(=O)N1CCc2cc(-c3csc(NC(=O)Cc4cccs4)n3)ccc21,1
COc1ccc(C(=O)CSc2nnc(Cn3cnc4ccccc43)o2)cc1,1
Cn1c(-c2ccco2)nc2cc3ccccc3cc21,1
O=c1c2c(nc3cc(-c4ccc(F)cc4)[nH]n13)CCCC2,1
COc1ccc(C(=O)Nc2ccc(C)cn2)c(OC)c1,1
CC1(C)Oc2ccc(NC(=O)C3COc4ccccc4O3)cc2O1,1
COc1ccc(-c2nsc3c(N4CCCC4)ncnc23)cc1,1
c1csc(-c2nnc(-c3ccc(N4CCOCC4)cc3)o2)c1,1
Clc1cccc(-c2nc(-c3ccccn3)no2)c1,1
COc1ccc(CCNc2c(C)c(C)nc3ncnn23)cc1,1
Cc1ccc(S(=O)(=O)NCc2ccncc2)cc1,1
COC(=O)c1ccc(-c2nc3ccc(C)cc3o2)cc1,1
Nc1c(C(=O)NC2CCCCC2)nsc1C(=O)OCC(=O)NC1CCCCC1,1
COc1ccc(CNc2cc(C)nc3ncnn23)c(OC)c1,1
CCCn1c(CN(C)Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,1
CCOC(=O)c1cccc(NC(=O)CSc2nc3cccnc3n2C)c1,1
CS(=O)(=O)N1CCCC(c2nc(-c3ccc(S(=O)(=O)NCc4ccccc4)cc3)no2)C1,1
O=C(Nc1nccs1)c1ccc(S(=O)(=O)NCC2CCCCC2)cc1,1
CC1(C)Cc2ccccc2-c2nnc(SCC(=O)N3CCN(c4ccccc4)CC3)n21,1
CCCCc1ccc(-c2ccc(C)cc2O)nc1,1
CC(C)COc1ccc(-c2nnc(-c3ccco3)o2)cc1,1
Cc1ccnc(NC(=O)Nc2cccc(F)c2)c1,1
CCOc1ccc(OCc2ccc(C(=O)OCc3ccccn3)o2)cc1,1
Cc1ccnc(SCC(=O)Nc2sc3c(c2C#N)CCCC3)n1,1
COc1cccc(C(=O)Nc2ccc(NC(=O)C(C)(C)C)cn2)c1,1
CN(CCCC(=O)Nc1ccncc1)S(=O)(=O)c1ccc(Cl)cc1,1
CC1Cc2cc(-c3csc(NC(=O)Cc4cccs4)n3)ccc2N1S(C)(=O)=O,1
O=C(Nc1ccc2c(c1)OCCO2)c1ccc2nccnc2c1,1
O=C(Nc1ccc(NC(=O)C2CCCCC2)cn1)c1ccco1,1
N=c1cc(C2(O)CCCCC2)n2c(nc3ccccc32)s1,1
Cc1[nH]nc2c1C1(CCN(C(=O)OCc3ccccc3)CC1)C(C#N)=C(N)O2,1
Cc1cc(N2CCN(c3nc4ccccc4s3)CC2)n2ncnc2n1,1
CCOc1ccc(C(=O)Nc2cccc(C)n2)cc1,1
Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc(-c3ccc(F)cc3)cs2)cc1,1
Nc1ccccc1C(=O)OCCOc1ccccc1,1
O=C(CN1C(=O)c2ccccc2S1(=O)=O)c1ccccc1,1
COc1ccc2c(=O)c(-c3nc(C)cs3)coc2c1,1
Cc1ccc2[nH]c3c(N4CCN(Cc5ccc6c(c5)OCO6)CC4)ncnc3c2c1,1
Cc1ccc2[nH]c3c(N4CCCCCC4)ncnc3c2c1,1
Clc1ccc(-c2nnc(NC3=NCCCCC3)o2)cc1,1
COc1ccc2c(c1OC)C(=O)N1c3ccccc3C(=O)N(c3ccccc3)C21,1
CCCCCCn1c(NCC)nc2c1c(=O)n(C)c(=O)n2C,1
c1ccc(-c2ccc(-c3ccccn3)nn2)nc1,1
Fc1ccc2[nH]c3c(N4CCN(Cc5ccc6c(c5)OCO6)CC4)ncnc3c2c1,1
CC(NC(=O)Nc1nnc(C(F)(F)F)s1)(C(F)(F)F)C(F)(F)F,1
CCC(NC(=O)Nc1nnc(C(F)(F)F)s1)(C(F)(F)F)C(F)(F)F,1
CCCCNc1cc(C)nc(NCc2ccccc2)n1,1
COc1cccc(N2CCN(c3ncnc4c3[nH]c3ccc(F)cc34)CC2C)c1,1
C=CCNc1nc2c(c(=O)n(C)c(=O)n2C)n1CCCCCC,1
Cc1ccc(-c2nc(-c3ccccn3)no2)cc1Cl,1
c1ccc(-n2nnc3c(N4CCOCC4)ncnc32)cc1,1
COc1ccc(-n2ncc3c(NC(C)C)ncnc32)cc1,1
c1ccc2c(c1)[nH]c1c(N3CCCC3)ncnc12,1
COc1ccc(C(=O)Nn2c(SCC(=O)N3CCC(C)CC3)nc3ccccc3c2=O)cc1,1
CN(c1ccc2nc3ccccc3c(=O)n2n1)C1CCCCC1,1
CCc1ccc(-c2cn3nc(C)c(C)nc3n2)cc1,1
Cc1ccc(Cn2ncc3c(N4CCN(c5ccc(C)cc5)CC4)ncnc32)cc1,1
Cc1ccc(CNC(=O)c2cc3c(C)nc4ccccc4c3o2)cc1,1
COc1cccc(CC(=O)n2nc(N)c3cc4ccc(OC)cc4nc32)c1,1
Cc1ccc(Cn2ncc3c(N4CCN(Cc5ccc(Cl)cc5)CC4)ncnc32)cc1,1
CCc1ccc(NC(=O)c2cnn3ccccc23)cc1,1
CCc1ccc(CNC(=O)c2cc3c(C)nc4ccccc4c3o2)cc1,1
CC1CCCN(c2ccc3nc4ccccc4c(=O)n3n2)C1,1
Cc1ccc2[nH]c3c(NCc4ccco4)ncnc3c2c1,1
CCCCOc1ncnc2c1[nH]c1ccc(F)cc12,1
CC(=O)c1sc(NC(=O)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)nc1C,1
CCCCOc1ncnc2c1[nH]c1ccccc12,1
CCCc1nnc(NC(=O)CCC(=O)N2CCN(CCOc3ccc(C)cc3)CC2)s1,1
N#Cc1nc(COc2ccc(-c3ccccc3)cc2)oc1NCc1cccnc1,1
CC(C)OCCCNc1ncnc2c1[nH]c1ccc(F)cc12,1
Cc1cc(NCCCn2ccnc2)n2ncc(-c3ccccc3)c2n1,1
COc1ccc2nc3c(cc2c1)c(NC(=O)c1cccs1)nn3CC(C)C,1
O=C(O)[C@@H]1CCCC[C@@H]1C(=O)N1CCc2ccccc2C1CN1C(=O)c2ccccc2C1=O,1
O=C(Nc1ccc2c(c1)nc1n2CCSC1)c1ccco1,1
COc1ccc(-c2noc(CCCC(=O)O)n2)cc1,1
Cc1cc(C)c(S(=O)(=O)NCc2ccncc2)c(C)c1,1
CCOc1ccc(C(=O)NCCc2ccccc2)cc1,1
CS(=O)(=O)c1ccc2nc(NC(=O)c3cccs3)sc2c1,1
CCOc1ccc(C(=O)Nc2cc(C)on2)cc1,1
COc1ccc2c(=O)c(-c3ccc4c(c3)OCO4)coc2c1,1
CCOC(=O)c1sc(NC(=O)c2cc3ccccc3o2)nc1C,1
O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,1
O=C(O)c1ccc(Nc2nc3c(s2)CCCC3)cc1,1
COc1ccc(C(=O)Nc2ccc3oc(Cc4ccc(Cl)cc4)nc3c2)cc1OC,1
O=C(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccc(N2C(=O)C3C4C=CC(C4)C3C2=O)cc1,1
Fc1ccc(-c2nnc(-c3ccc(Cl)cc3Cl)o2)cc1,1
Cc1ccc(S(=O)(=O)/N=C(\N)Nc2nc(C)c3cc(C)c(C)cc3n2)cc1,1
Cc1cc(/C=N/n2cnnc2)c(C)n1-c1ccc(OCc2ccc(Cl)cc2)cc1,1
O=C(N/N=C/c1ccccc1)c1n[nH]c2c1CCCC2,1
CSc1ccc(/C=N/NC(=O)c2cccc(O)c2)cc1,1
CCCc1ccc(-c2cc(C(=O)N/N=C/c3ccc([N+](=O)[O-])o3)c3ccccc3n2)cc1,1
CC(C)c1ccc(OCc2cccc(C(=O)N/N=C/c3cccnc3)c2)cc1,1
COC(=O)Oc1ccc(/C=N/NC(=O)CSCc2ccccc2Br)cc1OC,1
COc1cc(/C=N/O)ccc1OCc1ccc(C(=O)O)cc1,1
COc1ccc(-c2cc(=O)c3cc(OC)ccc3o2)cc1,1
CN(C)c1cccc(C(=O)N/N=C/c2ccccc2F)c1,1
COc1ccc(-c2nn(-c3ccccc3)cc2/C=N/NC(=O)c2ccc(Br)o2)cc1,1
O=[N+]([O-])c1ccc(/C=N/N=C/c2ccc([N+](=O)[O-])o2)o1,1
O=C(O)c1cc(N/N=C/C(Cl)=C/c2ccccc2)ccc1Cl,1
CC/N=c1\scc(-c2ccccc2)n1/N=C/c1ccccn1,1
C/N=c1\scc(C)n1/N=C/c1ccc2c(c1)OCO2,1
COc1cc(SC)ccc1C(=O)Nc1ccc(Cl)cn1,1
O=C(/C=C/c1ccccc1Cl)Nc1cccc(O)c1,1
CCOc1ccc(-c2nnc(-c3ccco3)o2)cc1,1
COc1ccc(C(=O)Nc2nnc(-c3ccco3)s2)cc1,1
Clc1ccc(-c2nc(-c3ccccn3)no2)cc1Cl,1
O=C(Nc1nc2c(s1)CCCC2)c1ccc(Br)o1,1
Nc1[nH]n(-c2ccccc2)c(=O)c1/N=N/c1ccc2c(c1)OCCO2,1
c1ccc(-c2noc(-c3cccs3)n2)nc1,1
Cc1ccccc1-c1nc(-c2ccccn2)no1,1
Cc1nn(-c2nc3ccccc3[nH]2)c(=O)c2ccccc12,1
